step,train_loss,val_loss,val_ppl,time_ms,mfu
709,4.49,,,1812.3,9.0
710,4.48,,,1899.6,9.0
711,4.49,,,1795.1,9.0
712,4.39,,,2345.8,8.8
713,4.44,,,1739.6,8.9
714,4.29,,,1761.1,9.0
715,4.53,,,2009.8,8.9
716,4.41,,,1767.2,9.0
717,4.39,,,2038.9,8.9
718,4.47,,,2748.6,8.6
719,4.5,,,1751.0,8.7
720,4.49,,,2060.0,8.7
721,4.47,,,1801.8,8.7
722,4.35,,,2014.4,8.7
723,4.48,,,1846.2,8.7
724,4.25,,,2036.2,8.7
725,4.46,,,1862.5,8.7
726,4.27,,,1955.2,8.7
727,4.42,,,2331.9,8.6
728,4.44,,,1762.6,8.7
729,4.24,,,1723.0,8.8
730,4.35,,,1761.9,8.9
731,4.47,,,1923.6,8.8
732,4.31,,,2149.0,8.7
733,4.26,,,2348.7,8.6
734,4.24,,,1854.5,8.6
735,4.2,,,1776.0,8.7
736,4.29,,,1605.5,8.9
737,4.45,,,2088.0,8.8
738,4.25,,,1876.2,8.8
739,4.37,,,1888.4,8.8
740,4.35,,,1792.4,8.9
741,4.21,,,1785.6,8.9
742,4.33,,,1854.0,9.0
743,4.26,,,1708.7,9.0
744,4.46,,,1922.9,9.0
745,4.34,,,1901.3,9.0
746,4.42,,,1884.9,9.0
747,4.19,,,1811.7,9.0
748,4.48,,,2113.7,8.9
749,4.32,,,2736.4,8.6
750,4.46,,,1856.2,8.7
751,4.4,,,2122.9,8.6
752,4.4,,,1855.7,8.7
753,4.45,,,1718.4,8.8
754,4.29,,,1772.1,8.8
755,4.03,,,1852.3,8.9
756,4.26,,,1933.3,8.9
757,4.4,,,2204.1,8.7
758,4.06,,,1807.4,8.8
759,4.57,,,1812.4,8.8
760,4.3,,,1758.9,8.9
761,4.3,,,1835.3,8.9
762,4.18,,,1798.1,9.0
763,4.3,,,1962.6,8.9
764,4.51,,,1967.1,8.9
765,4.35,,,1648.4,9.0
766,4.3,,,1789.3,9.1
767,4.33,,,3584.3,8.6
768,4.04,,,1952.7,8.6
769,4.25,,,2480.4,8.4
770,4.26,,,1824.6,8.5
771,4.25,,,1945.9,8.5
772,4.34,,,1744.1,8.6
773,4.43,,,1677.2,8.8
774,4.21,,,1819.8,8.8
775,4.28,,,1908.7,8.8
776,4.33,,,1866.3,8.9
777,4.33,,,1748.9,8.9
778,4.15,,,1847.7,8.9
779,4.36,,,1807.7,9.0
780,4.41,,,1706.7,9.1
781,4.38,,,1794.0,9.1
782,4.37,,,1974.8,9.0
783,4.36,,,1807.6,9.1
784,4.3,,,1887.0,9.1
785,4.32,,,1538.4,9.2
786,4.11,,,1737.1,9.3
787,4.38,,,1671.8,9.4
788,4.16,,,1845.0,9.3
789,4.28,,,1801.6,9.3
790,4.47,,,2372.0,9.1
791,4.47,,,1702.6,9.2
792,4.12,,,1827.6,9.2
793,4.45,,,1966.9,9.1
794,4.22,,,1693.5,9.2
795,4.23,,,1875.6,9.2
796,4.34,,,1825.0,9.2
797,4.24,,,2108.3,9.1
798,4.28,,,1834.9,9.1
799,4.27,,,11542.2,8.3
800,4.46,,,2099.1,8.3
801,4.1,,,1926.4,8.3
802,4.22,,,1793.0,8.4
803,4.22,,,2111.0,8.4
804,4.4,,,2095.1,8.4
805,4.31,,,3373.8,8.0
806,4.38,,,2229.1,8.0
807,4.33,,,2040.3,8.0
808,4.38,,,2396.0,7.9
809,4.26,,,1751.4,8.1
810,4.18,,,2028.5,8.1
811,4.19,,,1876.1,8.2
812,4.31,,,2672.3,8.0
813,4.22,,,2626.6,7.8
814,4.4,,,1838.9,8.0
815,4.22,,,2894.2,7.8
